SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/22/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.069448","0.166673"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/23/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.069746","0.167390"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/24/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.066332","0.159197"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/25/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.065552","0.157323"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/26/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.066006","0.158416"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/27/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.065831","0.157994"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/28/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.066237","0.158969"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/29/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.066244","0.158985"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/30/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.066459","0.159501"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","1/31/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.074265","0.178235"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/1/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.075389","0.180934"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/2/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.075934","0.182241"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/3/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.075965","0.182315"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/4/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.075427","0.181024"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/5/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.075434","0.181042"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/6/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.075988","0.182373"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/7/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.074285","0.178282"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/8/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.042317","0.101561"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/9/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.074033","0.177679"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/10/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.074293","0.178305"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/11/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.074383","0.178518"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/12/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.074401","0.178564"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/13/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.074568","0.178964"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/14/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.074622","0.179092"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/15/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.074857","0.179656"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/16/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.074776","0.179460"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/17/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.074876","0.179705"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/18/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.075187","0.180448"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/19/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.075128","0.180306"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/20/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.075256","0.180615"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/21/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.075456","0.181093"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/22/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.076368","0.183284"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/23/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.076484","0.183561"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/24/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.077458","0.185902"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/25/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.077635","0.186327"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/26/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.07771","0.186503"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/27/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.077706","0.186496"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/28/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.077746","0.186594"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/1/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.07779","0.186698"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/2/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.077863","0.186873"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/3/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.07787","0.186889"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/4/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.078104","0.187451"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/5/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.078218","0.187723"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/6/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.078308","0.187938"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/7/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.078461","0.188308"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/8/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.078549","0.188516"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/9/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.079172","0.190014"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/10/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.079043","0.189705"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/11/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.079493","0.190783"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/12/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.079294","0.190303"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/13/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.079695","0.191267"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/14/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.079571","0.190971"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/15/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.079578","0.190988"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/16/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.079756","0.191414"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/17/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.079818","0.191562"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/18/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.079824","0.191579"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/19/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.080115","0.192277"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/20/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.080213","0.192513"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/21/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.080129","0.192310"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/22/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.080137","0.192329"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/23/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.081022","0.194452"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/24/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.080761","0.193826"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/25/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.081471","0.195530"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/26/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.081521","0.195652"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/27/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.081936","0.196648"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/28/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.082496","0.197989"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/29/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.082537","0.198089"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/30/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.082628","0.198306"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/31/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.082889","0.198934"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/1/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.08345","0.200282"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/2/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.083339","0.200012"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/3/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.083414","0.200190"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/4/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.083448","0.200276"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/5/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.083556","0.200534"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/6/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.083726","0.200944"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/7/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.083758","0.201019"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/8/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.08379","0.201097"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/9/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.083782","0.201077"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/10/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.083855","0.201253"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/11/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.083776","0.201060"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/12/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.083995","0.201588"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/13/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.084083","0.201800"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/14/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.084388","0.202531"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/15/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.084381","0.202513"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/16/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.084561","0.202945"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/17/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.084984","0.203961"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/18/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.084628","0.203107"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/19/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.08484","0.203613"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/20/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.084877","0.203704"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/21/2025","81df8284-3266-5ad6-a08b-7a021b1bfd3e","Dataverse","All","Global","File Capacity Data Stored","0.076054","0.182530"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/30/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","4E-06","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/18/2025","c240c688-f075-4691-99f2-7cdaef88e4b1","Azure DevOps","Azure Test Plans","Global","Standard User","0.064516","3.354839"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/19/2025","c240c688-f075-4691-99f2-7cdaef88e4b1","Azure DevOps","Azure Test Plans","Global","Standard User","0.064516","3.354839"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/20/2025","c240c688-f075-4691-99f2-7cdaef88e4b1","Azure DevOps","Azure Test Plans","Global","Standard User","0.064516","3.354839"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/21/2025","c240c688-f075-4691-99f2-7cdaef88e4b1","Azure DevOps","Azure Test Plans","Global","Standard User","0.064516","3.354839"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/22/2025","c240c688-f075-4691-99f2-7cdaef88e4b1","Azure DevOps","Azure Test Plans","Global","Standard User","0.064516","3.354839"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/23/2025","c240c688-f075-4691-99f2-7cdaef88e4b1","Azure DevOps","Azure Test Plans","Global","Standard User","0.064516","3.354839"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/24/2025","c240c688-f075-4691-99f2-7cdaef88e4b1","Azure DevOps","Azure Test Plans","Global","Standard User","0.064516","3.354839"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/25/2025","c240c688-f075-4691-99f2-7cdaef88e4b1","Azure DevOps","Azure Test Plans","Global","Standard User","0.064516","3.354839"
